Timestamp,Full Name,Email Address,City/Location,Brands heard of,Brands used,Asian Paints Rating,Berger Paints Rating,Birla Paints Rating,Nippon Paints Rating,Important factors,Preferred brand,Reason for preference,Would recommend,Feedback/Suggestions
2025-04-19 17:36:12,Sanaya Raval,geranirja@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints","Birla Paints, Nippon Paints, Berger Paints",,3.0,3.0,4.0,"Price, Color Variety, Brand Reputation, Availability, Durability",Nippon Paints,Trusted brand reputation,Yes,
2025-02-01 10:29:04,Gautam Ray,pandeydev@example.com,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints","Birla Paints, Asian Paints",4.0,2.0,4.0,2.0,"Brand Reputation, Color Variety, Customer Support",Birla Paints,"Eco-friendly options, Trusted brand reputation, Good quality (4 rating)",Yes,
2025-02-13 08:13:00,Adweta Shenoy,padmanabhandivya@example.com,Bengaluru,"Berger Paints, Asian Paints, Other: Indigo Paints","Berger Paints, Asian Paints",4.0,4.0,,,"Brand Reputation, Customer Support, Availability, Price, Color Variety",Asian Paints,"Good customer service, Wide color selection",Yes,
2025-04-26 17:50:27,Upasna Dubey,kohlikiaan@example.net,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints",Nippon Paints,2.0,3.0,,3.0,"Durability, Color Variety, Customer Support, Price, Brand Reputation",Nippon Paints,"Good quality (3 rating), Trusted brand reputation, Wide color selection",Maybe,Improve color options
2025-04-06 06:58:56,Faraj Kohli,raagini28@example.net,Bengaluru,"Asian Paints, Berger Paints",Asian Paints,3.0,2.0,,,"Eco-friendliness, Durability, Color Variety",Asian Paints,"Trusted brand reputation, Long-lasting durability, Eco-friendly options",Maybe,Better marketing to explain product differences (specifically for Nippon Paints)
2025-03-17 00:13:46,Nachiket Bhakta,charwarjas@example.com,Bengaluru,"Berger Paints, Nippon Paints",Berger Paints,,3.0,,2.0,"Color Variety, Availability, Price",Berger Paints,Value for money,Maybe,Better coverage per liter
2025-02-20 00:16:40,Mohammed Samra,triptikhanna@example.com,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints",Nippon Paints,1.0,,2.0,3.0,"Brand Reputation, Availability, Eco-friendliness",Nippon Paints,Good customer service,Maybe,
2025-02-14 00:25:54,Chasmum Dora,akshay28@example.com,Bengaluru,"Birla Paints, Berger Paints, Asian Paints, Other: Dulux","Berger Paints, Birla Paints, Asian Paints",3.0,3.0,3.0,,"Price, Color Variety, Customer Support, Eco-friendliness, Availability",Asian Paints,"Easy availability in Bengaluru, Good customer service",Maybe,
2025-03-17 17:15:27,Veer Kakar,hiral46@example.net,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints",Asian Paints,4.0,3.0,2.0,2.0,"Customer Support, Price, Availability",Asian Paints,"Easy availability in Bengaluru, Value for money",Yes,Improve color options
2025-02-10 03:08:02,Varsha Sura,vtella@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints, Other: Jotun","Berger Paints, Asian Paints",3.0,3.0,2.0,2.0,"Customer Support, Durability, Availability",Asian Paints,"Wide color selection, Good customer service",Maybe,
2025-04-25 20:58:33,Luke Tiwari,ansh49@example.net,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints","Birla Paints, Nippon Paints",1.0,,3.0,4.0,"Brand Reputation, Color Variety, Availability",Nippon Paints,"Trusted brand reputation, Easy availability in Bengaluru, Wide color selection",Yes,
2025-02-06 14:14:46,Niharika Bail,bhavnachada@example.com,Bengaluru,"Nippon Paints, Birla Paints",Birla Paints,,,4.0,2.0,"Brand Reputation, Customer Support, Color Variety",Birla Paints,Good quality (4 rating),Yes,Faster drying time for humid Bengaluru climate
2025-03-07 03:17:19,Dakshesh Dey,chatterjeenakul@example.net,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints",Nippon Paints,2.0,2.0,2.0,3.0,"Availability, Brand Reputation, Price, Durability",Nippon Paints,"Easy availability in Bengaluru, Trusted brand reputation",Maybe,
2025-02-03 14:17:00,Samaksh Rana,williamraman@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Other: Indigo Paints","Nippon Paints, Berger Paints, Birla Paints",,4.0,2.0,3.0,"Color Variety, Availability, Price",Berger Paints,"Value for money, Trusted brand reputation, Easy availability in Bengaluru",Yes,
2025-02-05 10:06:19,Oviya Shukla,gsaini@example.net,Bengaluru,"Berger Paints, Asian Paints, Other: Jotun",Asian Paints,4.0,3.0,,,"Availability, Customer Support, Price, Durability",Asian Paints,Trusted brand reputation,Yes,Lower prices
2025-03-27 19:51:38,Nidra Dave,rushil17@example.com,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Other: Jotun","Asian Paints, Berger Paints, Birla Paints",5.0,4.0,3.0,,"Eco-friendliness, Availability, Color Variety, Brand Reputation, Customer Support",Asian Paints,"Good quality (5 rating), Easy availability in Bengaluru, Long-lasting durability",Yes,
2025-02-05 03:48:34,Osha Mannan,yamini80@example.org,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints","Asian Paints, Birla Paints, Nippon Paints",3.0,,2.0,3.0,"Availability, Brand Reputation, Durability",Asian Paints,"Long-lasting durability, Good customer service",Maybe,
2025-04-12 10:41:36,Lavanya Raval,ymand@example.com,Bengaluru,"Nippon Paints, Birla Paints",Nippon Paints,,,2.0,4.0,"Availability, Durability, Eco-friendliness",Nippon Paints,"Long-lasting durability, Easy availability in Bengaluru, Wide color selection",Yes,
2025-04-15 23:44:50,Harinakshi Chana,omisha03@example.net,Bengaluru,"Birla Paints, Asian Paints, Berger Paints","Berger Paints, Birla Paints",2.0,3.0,3.0,,"Availability, Color Variety, Customer Support",Berger Paints,Good quality (3 rating),Maybe,
2025-03-05 22:58:37,Mitesh Khare,ojasvivora@example.com,Bengaluru,"Nippon Paints, Asian Paints, Other: Indigo Paints","Asian Paints, Nippon Paints",5.0,,,3.0,"Price, Durability, Availability",Asian Paints,Good customer service,Yes,
2025-03-08 01:53:43,Yashvi Pradhan,farhan76@example.org,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",None,4.0,,3.0,3.0,"Color Variety, Price, Customer Support, Eco-friendliness, Availability",,,,
2025-04-19 16:04:25,Garima Pai,qyohannan@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints","Asian Paints, Nippon Paints, Birla Paints",4.0,,4.0,2.0,"Color Variety, Brand Reputation, Customer Support, Availability, Price",Birla Paints,"Value for money, Good customer service",Yes,More durable finishes for monsoon season
2025-02-03 13:20:53,Shravya Das,amairakar@example.org,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints",Birla Paints,2.0,3.0,3.0,1.0,"Eco-friendliness, Durability, Customer Support, Price, Availability",Birla Paints,"Wide color selection, Easy availability in Bengaluru, Long-lasting durability",Maybe,"Nothing, satisfied with current products"
2025-03-31 03:30:18,Hamsini Bhakta,mitalupkaar@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",Nippon Paints,2.0,,4.0,4.0,"Eco-friendliness, Brand Reputation, Customer Support, Color Variety",Nippon Paints,Trusted brand reputation,Yes,
2025-04-07 01:45:56,Ladli Narula,xchokshi@example.org,Bengaluru,"Nippon Paints, Asian Paints",Nippon Paints,2.0,,,4.0,"Availability, Brand Reputation, Price",Nippon Paints,Easy availability in Bengaluru,Yes,"Nothing, satisfied with current products"
2025-02-12 20:06:01,Zarna Datta,abassi@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints","Berger Paints, Birla Paints",,3.0,2.0,2.0,"Durability, Price, Availability",Berger Paints,"Good quality (3 rating), Eco-friendly options",Maybe,
2025-02-08 00:24:57,Ekalinga Keer,ekbal10@example.com,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Berger Paints",None,4.0,2.0,2.0,2.0,"Durability, Color Variety, Eco-friendliness",,,,
2025-04-14 23:17:19,Shravya Raja,kalaabdul@example.org,Bengaluru,"Nippon Paints, Asian Paints","Asian Paints, Nippon Paints",5.0,,,5.0,"Durability, Eco-friendliness, Customer Support",Asian Paints,Long-lasting durability,Yes,Better availability in Bengaluru suburbs
2025-02-04 15:56:14,Yashodhara Handa,jeremiahbehl@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints","Berger Paints, Asian Paints",5.0,3.0,3.0,,"Customer Support, Durability, Availability, Eco-friendliness, Price",Asian Paints,Good customer service,Yes,
2025-03-25 06:05:54,Kamala Chada,rakshasarkar@example.org,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Asian Paints, Other: Jotun","Berger Paints, Birla Paints",1.0,5.0,3.0,3.0,"Availability, Customer Support, Durability, Eco-friendliness, Color Variety",Berger Paints,"Trusted brand reputation, Eco-friendly options",Yes,More durable finishes for monsoon season
2025-03-26 17:26:03,Maanav Sankaran,kkale@example.net,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints",Berger Paints,2.0,3.0,,2.0,"Customer Support, Brand Reputation, Eco-friendliness, Availability, Color Variety",Berger Paints,"Long-lasting durability, Good quality (3 rating), Good customer service",Maybe,
2025-02-03 15:01:59,Prisha Sethi,jacob95@example.com,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints","Asian Paints, Berger Paints",3.0,3.0,2.0,3.0,"Availability, Eco-friendliness, Brand Reputation",Asian Paints,"Long-lasting durability, Trusted brand reputation, Value for money",Maybe,
2025-02-24 10:43:47,Frederick Chaudhary,kalpit13@example.com,Bengaluru,"Asian Paints, Birla Paints, Berger Paints","Birla Paints, Asian Paints, Berger Paints",3.0,4.0,4.0,,"Price, Color Variety, Customer Support",Birla Paints,"Good customer service, Eco-friendly options, Value for money",Yes,
2025-03-21 13:48:29,Indira Cherian,tbarman@example.com,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Asian Paints","Birla Paints, Berger Paints, Asian Paints",3.0,3.0,3.0,3.0,"Color Variety, Durability, Availability, Eco-friendliness",Asian Paints,"Trusted brand reputation, Good quality (3 rating), Long-lasting durability",Maybe,
2025-04-27 00:30:15,Yutika Sengupta,ranbirnayar@example.net,Bengaluru,"Nippon Paints, Berger Paints",Nippon Paints,,3.0,,3.0,"Durability, Color Variety, Customer Support, Price, Eco-friendliness",Nippon Paints,"Trusted brand reputation, Good customer service, Value for money",Maybe,
2025-04-21 18:17:55,Deepa Chaudhry,aarinidoshi@example.org,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints",Berger Paints,,4.0,2.0,3.0,"Availability, Customer Support, Brand Reputation, Durability",Berger Paints,"Eco-friendly options, Trusted brand reputation, Value for money",Yes,Better availability in Bengaluru suburbs
2025-04-28 21:10:25,Jagat Wadhwa,saumya65@example.net,Bengaluru,"Birla Paints, Asian Paints","Asian Paints, Birla Paints",4.0,,3.0,,"Availability, Color Variety, Durability, Price, Customer Support",Asian Paints,Value for money,Yes,
2025-03-28 19:42:14,Meghana Bal,qlal@example.org,Bengaluru,"Birla Paints, Berger Paints","Berger Paints, Birla Paints",,3.0,3.0,,"Brand Reputation, Color Variety, Availability",Berger Paints,"Good customer service, Eco-friendly options, Wide color selection",Maybe,
2025-03-28 12:23:29,Radha Kothari,hemang59@example.org,Bengaluru,"Birla Paints, Berger Paints, Asian Paints, Nippon Paints","Birla Paints, Berger Paints, Asian Paints",4.0,4.0,3.0,3.0,"Color Variety, Price, Customer Support",Asian Paints,"Trusted brand reputation, Wide color selection",Yes,
2025-03-17 20:48:47,Nidhi Agrawal,nehamore@example.com,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints","Nippon Paints, Asian Paints, Birla Paints",2.0,,3.0,3.0,"Brand Reputation, Availability, Price",Birla Paints,"Eco-friendly options, Long-lasting durability",Maybe,More durable finishes for monsoon season
2025-03-07 14:42:33,Orinder Dayal,baradkamya@example.net,Bengaluru,"Birla Paints, Asian Paints, Berger Paints","Asian Paints, Birla Paints",3.0,2.0,3.0,,"Brand Reputation, Color Variety, Availability",Asian Paints,"Wide color selection, Easy availability in Bengaluru, Good quality (3 rating)",Maybe,
2025-03-03 14:17:13,Bhanumati Datta,thomasratta@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints, Berger Paints","Asian Paints, Berger Paints, Nippon Paints",4.0,3.0,1.0,2.0,"Customer Support, Color Variety, Brand Reputation",Asian Paints,Eco-friendly options,Yes,Lower prices
2025-03-20 14:48:52,Watika Parmer,caleb63@example.net,Bengaluru,"Berger Paints, Asian Paints, Birla Paints",Asian Paints,3.0,3.0,1.0,,"Eco-friendliness, Availability, Price, Brand Reputation",Asian Paints,"Eco-friendly options, Good quality (3 rating)",Maybe,Better marketing to explain product differences
2025-03-06 13:12:23,Sneha Sarkar,sehgalbishakha@example.org,Bengaluru,"Asian Paints, Berger Paints",Berger Paints,2.0,3.0,,,"Durability, Customer Support, Availability",Berger Paints,Trusted brand reputation,Maybe,
2025-03-26 05:27:30,Brijesh Devan,pahalgole@example.com,Bengaluru,"Berger Paints, Nippon Paints, Asian Paints, Birla Paints","Asian Paints, Nippon Paints, Berger Paints",5.0,3.0,3.0,4.0,"Color Variety, Availability, Durability",Asian Paints,"Easy availability in Bengaluru, Trusted brand reputation",Yes,
2025-03-09 20:24:09,Isaiah Walla,farhan27@example.net,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints, Other: Kansai Nerolac","Birla Paints, Asian Paints, Berger Paints",2.0,4.0,4.0,3.0,"Availability, Durability, Color Variety, Customer Support, Eco-friendliness",Berger Paints,Long-lasting durability,Yes,
2025-04-21 17:48:29,Tanmayi Oommen,aachal02@example.org,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints, Birla Paints, Other: Dulux",Nippon Paints,5.0,1.0,4.0,3.0,"Color Variety, Eco-friendliness, Brand Reputation, Availability",Nippon Paints,Long-lasting durability,Maybe,
2025-03-21 22:32:58,Wazir Chakrabarti,jagrati54@example.net,Bengaluru,"Birla Paints, Berger Paints, Other: Dulux","Birla Paints, Berger Paints",,4.0,3.0,,"Eco-friendliness, Durability, Availability, Brand Reputation, Color Variety",Berger Paints,"Value for money, Easy availability in Bengaluru",Yes,
2025-04-07 13:52:18,Jasmit Chawla,tamannabhatia@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",Asian Paints,3.0,2.0,3.0,1.0,"Eco-friendliness, Durability, Color Variety, Customer Support",Asian Paints,Long-lasting durability,Maybe,
2025-03-29 18:58:40,Ira Rana,dakshloyal@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints, Asian Paints",None,3.0,2.0,2.0,2.0,"Customer Support, Brand Reputation, Availability",,,,
2025-02-28 22:51:57,Upma Borah,kalpit89@example.com,Bengaluru,"Berger Paints, Asian Paints",Berger Paints,4.0,3.0,,,"Color Variety, Availability, Price, Eco-friendliness, Brand Reputation",Berger Paints,Good customer service,Maybe,
2025-03-01 04:56:22,Quincy Mangal,omajagade@example.org,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints","Asian Paints, Berger Paints",4.0,3.0,,3.0,"Durability, Brand Reputation, Eco-friendliness, Color Variety, Availability",Asian Paints,"Eco-friendly options, Value for money",Yes,
2025-02-15 00:16:37,Bhavika Kadakia,rachitnarayan@example.org,Bengaluru,"Berger Paints, Nippon Paints, Asian Paints","Berger Paints, Asian Paints",4.0,5.0,,2.0,"Customer Support, Eco-friendliness, Durability, Availability, Color Variety",Berger Paints,"Wide color selection, Good customer service, Good quality (5 rating)",Yes,
2025-02-22 03:19:48,Eta Dixit,labanlanka@example.net,Bengaluru,"Nippon Paints, Asian Paints","Nippon Paints, Asian Paints",4.0,,,4.0,"Customer Support, Eco-friendliness, Brand Reputation, Availability",Asian Paints,"Long-lasting durability, Wide color selection",Yes,Better marketing to explain product differences
2025-03-30 10:17:46,Bhavika Sarraf,balveerdutta@example.net,Bengaluru,"Nippon Paints, Asian Paints","Nippon Paints, Asian Paints",5.0,,,3.0,"Availability, Customer Support, Brand Reputation",Asian Paints,Eco-friendly options,Yes,
2025-03-05 06:52:58,Priya Chander,mohammedkrishna@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints","Berger Paints, Birla Paints",3.0,3.0,3.0,3.0,"Eco-friendliness, Durability, Customer Support, Brand Reputation, Price",Birla Paints,Good quality (3 rating),Maybe,
2025-02-11 16:37:33,Darika Acharya,sanayakeer@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints",Nippon Paints,,3.0,2.0,4.0,"Customer Support, Availability, Durability, Price, Eco-friendliness",Nippon Paints,"Wide color selection, Trusted brand reputation",Yes,More eco-friendly products
2025-03-08 16:06:12,Xalak Sahni,golaayaan@example.com,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Asian Paints","Birla Paints, Berger Paints",4.0,4.0,4.0,2.0,"Availability, Brand Reputation, Eco-friendliness, Customer Support, Price",Berger Paints,Eco-friendly options,Yes,
2025-02-06 05:51:49,Edhitha Iyer,senguptaraghav@example.org,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints, Other: Dulux","Berger Paints, Nippon Paints, Birla Paints",2.0,4.0,4.0,5.0,"Availability, Customer Support, Eco-friendliness, Durability, Brand Reputation",Nippon Paints,"Eco-friendly options, Trusted brand reputation, Value for money",Yes,
2025-02-16 00:05:06,Ishaan Tak,wakeetaparmar@example.com,Bengaluru,"Nippon Paints, Asian Paints",Nippon Paints,2.0,,,3.0,"Color Variety, Customer Support, Brand Reputation",Nippon Paints,"Eco-friendly options, Good quality (3 rating), Good customer service",Maybe,Better availability in Bengaluru suburbs
2025-03-26 17:30:18,Wishi Johal,dugarjai@example.org,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints, Berger Paints","Birla Paints, Berger Paints, Asian Paints",2.0,3.0,4.0,2.0,"Color Variety, Brand Reputation, Durability",Birla Paints,"Good customer service, Good quality (4 rating), Value for money",Yes,
2025-03-30 16:41:55,Ojasvi Raman,zaitrakhanna@example.com,Bengaluru,"Nippon Paints, Berger Paints, Other: Indigo Paints",Nippon Paints,,3.0,,3.0,"Price, Eco-friendliness, Brand Reputation, Availability",Nippon Paints,Wide color selection,Maybe,
2025-04-21 11:15:39,Rachita Chad,sarthakvenkataraman@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints, Other: Indigo Paints","Nippon Paints, Asian Paints, Birla Paints",4.0,2.0,4.0,1.0,"Durability, Price, Brand Reputation, Availability",Asian Paints,"Good quality (4 rating), Good customer service, Wide color selection",Yes,
